batch_idx	src_id	src_title	src_url	src_published_at	dossier_nummer	rapport_titel	datum	vergaderjaar	vraag_nr	vraag	antwoord	antwoord_zie_nr	verwijzingen	llm_label	llm_confidence	llm_reasoning	defl_types	defl_notes
108	rekenkamer__kamerstuk:2020:02:13:beantwoording-vragen-tweede-kamer-over-het-rapport-hilversum-in-beeld	Beantwoording vragen Tweede Kamer over het rapport Hilversum in beeld	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/13/beantwoording-vragen-tweede-kamer-over-het-rapport-hilversum-in-beeld/Brief+aan+tweede+Kamer+met+antwoorden+Hilversum+in+beeld.pdf	2020-02-13	32 827, nr. 180	Hilversum in beeld	13 februari 2020	2019-2020	6	Wat is het programmakader van 'expressie'?	Ons is niet duidelijk wat met het begrip 'programmakader' wordt bedoeld. Voor een overzicht van de ccc-codes per aanboddomein verwijzen wij naar figuur 15 van ons rapport (pagina 50).			DEFL	H	De AR geeft aan dat het begrip 'programmakader' niet duidelijk is en verwijst voor nadere informatie naar een figuur in het rapport. Er wordt geen substantieel inhoudelijk antwoord op de vraag gegeven.		
108	rekenkamer__kamerstuk:2020:02:13:beantwoording-vragen-tweede-kamer-over-het-rapport-hilversum-in-beeld	Beantwoording vragen Tweede Kamer over het rapport Hilversum in beeld	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/13/beantwoording-vragen-tweede-kamer-over-het-rapport-hilversum-in-beeld/Brief+aan+tweede+Kamer+met+antwoorden+Hilversum+in+beeld.pdf	2020-02-13	32 827, nr. 180	Hilversum in beeld	13 februari 2020	2019-2020	13	Welk percentage van het totale programmabudget wordt besteed aan programma's die worden gemaakt door echte onafhankelijke buitenproducenten die niet vallen onder de categorie grote systeemproducenten?	Dit onderscheid wordt in de ons bekende data niet gemaakt. Wel is bekend dat een aanzienlijk deel van de bewuste buitenproducenten onderdeel uitmaakt van grotere mediaconglomeraten met aandeelhouders die zich in het buitenland bevinden. Te denken valt daarbij aan IDTV of Endemol Shine die rechtsreeks of via dochterondernemingen voor de publieke omroep werken.			DEFL	H	De AR geeft expliciet aan dat het gevraagde onderscheid niet in de beschikbare data wordt gemaakt en kan de vraag dus niet substantieel beantwoorden. De aanvullende context over buitenproducenten is achtergrondinformatie, geen inhoudelijk antwoord op de vraag naar het percentage.		
108	rekenkamer__kamerstuk:2020:02:13:beantwoording-vragen-tweede-kamer-over-het-rapport-hilversum-in-beeld	Beantwoording vragen Tweede Kamer over het rapport Hilversum in beeld	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/02/13/beantwoording-vragen-tweede-kamer-over-het-rapport-hilversum-in-beeld/Brief+aan+tweede+Kamer+met+antwoorden+Hilversum+in+beeld.pdf	2020-02-13	32 827, nr. 180	Hilversum in beeld	13 februari 2020	2019-2020	25	Hoe hoog waren de kosten voor 'inkopen van publiek' van het programma Jinek?	Kosten van individuele programma's en de uitsplitsing in verschillende kostenposten beschouwen we als bedrijfsgevoelige informatie die we niet openbaar maken.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk maar weigert de informatie te verstrekken met als reden bedrijfsgevoeligheid. Er wordt geen substantiële inhoud geleverd, dus dit is een duidelijke deflectie.		
109	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-de-koning	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij De Koning	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-de-koning/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+de+Koning.pdf	2020-06-10	20004290 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 begrotingshoofdstuk De Koning (I)	10 juni 2020	<UNKNOWN>	3	Welke voorkomende kosten vallen onder de noemer onkosten vergoeding?	Het is ons niet duidelijk wat de vraagsteller bedoelt met onkostenvergoeding.			DEFL	H	De AR beantwoordt de vraag niet inhoudelijk en geeft aan dat de vraag onduidelijk is, zonder verdere substantiële informatie te leveren. Dit is een klassiek DEFL-antwoord.		
109	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-de-koning	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij De Koning	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-de-koning/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+de+Koning.pdf	2020-06-10	20004290 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 begrotingshoofdstuk De Koning (I)	10 juni 2020	<UNKNOWN>	4	Zou het inrichten van privévertrekken onder materiele kosten moeten vallen, of onder functionele kosten, of onder onkosten vergoedingen?	U verwijst waarschijnlijk naar een artikel dat op 21 mei 2020 verscheen in het NRC. Wij hebben de bekostiging van de inrichting van privévertrekken niet onderzocht en kunnen er daar dan ook geen uitspraken over doen.			DEFL	H	De AR geeft expliciet aan dat zij de bekostiging van de inrichting van privévertrekken niet heeft onderzocht en er geen uitspraken over kan doen. Er wordt geen inhoudelijk antwoord gegeven op de gestelde vraag.		
110	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-bzk	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van BZK	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-bzk/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+BZK.pdf	2020-06-10	20004291 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties (VII)	10 juni 2020	2019-2020	3	In hoeverre is er consistentie in de toegekende budgetten aan projecten, in het licht dat de belangrijkste begrippen niet gedefinieerd zijn?	De door de minister van BZK verstrekte bijdrage per gemeente is afgestemd op de door gemeenten gevraagde bijdrage voor afdekking van de 'onrendabele top' binnen het project: dat deel van de kosten waarvan verwacht wordt dat het niet wordt terugverdiend door lagere lasten ten behoeve van verwarming. Onderzoeksbureau Rebel onderzocht in opdracht van de minister van BZK de uitvoering van de eerste uitvraag en bekostiging van proeftuinen en constateerde dat het begrip 'onrendabele top' door de verschillende indieners verschillend is gebruikt. Wij hebben niet onderzocht of de toekenning consistent is.		20004291 R: Rebel, Aardgasvrij in 2019. Op zoek naar de koninklijke route. Analyse projectvoorstellen aardgasvrije wijken	DEFL	H	De AR beschrijft kort de context maar eindigt expliciet met 'Wij hebben niet onderzocht of de toekenning consistent is', waarmee de vraag niet substantieel wordt beantwoord. De feitelijke context die wordt gegeven is ondersteunend aan de deflectie, niet een zelfstandig inhoudelijk antwoord op de gestelde vraag.		
111	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-economische-zaken-en-klimaat	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Economische Zaken en Klimaat	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-economische-zaken-en-klimaat/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+EZK.pdf	2020-06-10	20004296	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van EZK	10 juni 2020	<UNKNOWN>	2	Kan in dat overzicht, of in een apart overzicht, ook opgenomen worden hoeveel de NAM betaald heeft aan de afhandeling van de schade, de versterking en de gemaakte nevenkosten? En hoeveel de staat? Kan dit zowel van voor het Akkoord op Hoofdlijnen, als voor daarna?	We kunnen geen overzicht geven van alle kosten die de NAM of de Staat op enig moment heeft betaald voor de afhandeling van de schade, de versterking en de gemaakte nevenkosten. Deze gegevens verzamelt de Algemene Rekenkamer zelf niet en zijn ook niet voor dit onderzoek opgevraagd. Het is aan de minister van EZK om deze vragen te beantwoorden.			DEFL	H	De AR geeft expliciet aan dat zij deze gegevens niet verzamelt, niet heeft opgevraagd, en verwijst naar de minister van EZK voor beantwoording. Er wordt geen inhoudelijk antwoord gegeven op de gestelde vraag.		
111	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-economische-zaken-en-klimaat	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Economische Zaken en Klimaat	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-economische-zaken-en-klimaat/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+EZK.pdf	2020-06-10	20004296	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van EZK	10 juni 2020	<UNKNOWN>	3	Kunt u de kosten en de baten vanuit Groningen overzichtelijk tegenover elkaar zetten? Dus voor hoeveel euro er per dag aan gas wordt verdiend tegenover hoeveel er aan schade of versterking per dag wordt uitgegeven?	We kunnen geen overzicht geven van alle kosten die de NAM of de Staat op enig moment heeft betaald voor de afhandeling van de schade, de versterking en de gemaakte nevenkosten. Deze gegevens verzamelt de Algemene Rekenkamer zelf niet en zijn ook niet voor dit onderzoek opgevraagd. Het is aan de minister van EZK om deze vragen te beantwoorden.			DEFL	H	De AR geeft expliciet aan dat zij deze gegevens niet verzamelt, niet heeft opgevraagd, en verwijst door naar de minister van EZK. Er wordt geen inhoudelijk antwoord op de vraag gegeven.		
113	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+min+JenV.pdf	2020-06-10	20004293	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	10 juni 2020	<UNKNOWN>	4	Hoeveel corruptiezaken heeft het openbaar ministerie (OM) gevoerd het afgelopen jaar? In hoeveel zaken kwam het tot een veroordeling? In hoeveel zaken kwam het tot een schikking? Wat was het gemiddelde schikkingsbedrag? Kunnen deze vragen ook worden beantwoord voor de afgelopen vijf jaren?	Hier hebben wij in het kader van ons Verantwoordingsonderzoek 2019 geen onderzoek naar verricht. Het is volgens ons aan de minister van Justitie en Veiligheid om deze vragen te beantwoorden.			DEFL	H	De AR geeft expliciet aan geen onderzoek te hebben verricht en verwijst naar de minister van Justitie en Veiligheid. Er wordt geen substantiële inhoud geleverd.		
113	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+min+JenV.pdf	2020-06-10	20004293	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	10 juni 2020	<UNKNOWN>	6	Kan worden aangeven hoe de afpakketen vorm gegeven dient te worden, welke streefbedragen aan te ontnemen wederrechtelijk verkregen voordeel realistisch te stellen zijn en hoeveel fte's bij de politie, het OM, de Fiscale inlichtingen- en opsporingsdienst (FIOD), het Centraal Justitieel Incassobureau (CJIB) e.d. daarmee gemoeid is?	Het is volgens ons aan de minister van JenV om deze vraag te beantwoorden.			DEFL	H	De AR verwijst expliciet naar de minister en geeft geen inhoudelijk antwoord op de vraag. Dit is een klassiek voorbeeld van DEFL.		
113	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+min+JenV.pdf	2020-06-10	20004293	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	10 juni 2020	<UNKNOWN>	7	Kan worden aangegeven welke structurele oplossingen van knelpunten in het proces van de afpakketen denkbaar zijn en wat ervoor nodig is om die oplossingen door te voeren? Hoe ziet de Algemene Rekenkamer de gesuggereerde oplossing van ketenverantwoordelijke precies voor zich?	Het is volgens ons aan de minister van JenV om deze vraag te beantwoorden. Het geven van een dergelijk advies staat op gespannen voet met onze taak als onafhankelijk controleur. Wat betreft het doorvoeren en implementeren van oplossingen tussen de organisaties die gezamenlijk de afpakketen vormen hebben wij de minister aanbevolen om te komen tot een uniforme werkwijze (zowel wat processen als IT-systemen betreft). En daarnaast om landelijk eenduidige afspraken te maken over de beheerprocessen in de afpakketen, in nauwe samenwerking met de ketenpartners.			DEFL	M	De AR verwijst primair naar de minister ('het is aan de minister om deze vraag te beantwoorden') en geeft aan dat het geven van advies op gespannen voet staat met hun rol. Hoewel er vervolgens eerdere aanbevelingen worden herhaald, betreft dit geen nieuw substantieel antwoord op de specifieke vraag. Toch bevat het antwoord concrete aanbevelingen (uniforme werkwijze, eenduidige afspraken), wat ADV zou kunnen rechtvaardigen. Per prioriteitsregel wint inhoud (ADV) van deflectie, maar de aanbevelingen zijn eerder gedane en niet specifiek gericht op de gestelde vraag. De kern is deflectie.		
113	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+min+JenV.pdf	2020-06-10	20004293	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	10 juni 2020	<UNKNOWN>	11	Wat is de totale waarde van het vermogen van de door het OM verloren ontnemingszaken?	Hier hebben wij in het kader van ons Verantwoordingsonderzoek 2019 geen onderzoek naar verricht. Het is volgens ons aan de minister van Justitie en Veiligheid om deze vragen te beantwoorden.			DEFL	H	De AR geeft expliciet aan dat zij geen onderzoek heeft verricht naar dit onderwerp en verwijst naar de minister van Justitie en Veiligheid. Er wordt geen inhoudelijk antwoord gegeven.		
113	rekenkamer__kamerstuk:2020:06:10:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2020/06/10/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2019-bij-het-ministerie-van-justitie-en-veiligheid/Beantwoording+vragen+TK+Resultaten+verantwoordingsonderzoek+2019+min+JenV.pdf	2020-06-10	20004293	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2019 bij het Ministerie van Justitie en Veiligheid	10 juni 2020	<UNKNOWN>	13	Hoe groot is het risico dat uitgaven niet aantoonbaar blijken te zijn en niet als subsidiabel worden aangemerkt? Hoe verhoudt dit risico bij het ministerie van Justitie en Veiligheid zich tot andere ministeries zoals het ministerie van Binnenlandse Zaken en Koninkrijksrelaties?	Hier hebben wij in het kader van ons Verantwoordingsonderzoek 2019 geen onderzoek naar verricht. Voor het antwoord op deze vraag verwijzen u naar de verantwoordelijke bewindspersonen.			DEFL	H	De AR geeft expliciet aan dat zij hier geen onderzoek naar heeft verricht en verwijst door naar de verantwoordelijke bewindspersonen. Er wordt geen inhoudelijk antwoord gegeven.		
